Plot,Elevation,Year,Taxon,Shade Tolerance,Fire Tolerance,Biogeographical Association,Layer,Class,OG_Cover,Med_Cover,Mono_Cover
B60,2283,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
B61,2380,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
B65,2142,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
B65,2142,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
B66,2181,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
B66,2181,1969,Myriopteris gracillima,I,NA,N,herb,1,NA,0.2,1
B85,2032,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A14,1668,1969,Orthilia secunda,H,L,N,herb,3,NA,5.5,7
A23,1553,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
A26,1781,2024,Orthilia secunda,H,L,N,herb,1,0.2,0.2,1
A36,1926,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
A47,1950,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
A51,1638,2024,Orthilia secunda,H,L,N,herb,2,1,0.5,3
A51,1638,1969,Orthilia secunda,H,L,N,herb,2,NA,0.5,3
A57,2053,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
A59,2220,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
A59,2220,1969,Orthilia secunda,H,L,N,herb,2,NA,0.5,3
A60,2235,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
A61,2248,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
A65,2107,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
A65,2107,1969,Orthilia secunda,H,L,N,herb,2,NA,0.5,3
A82,1992,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
A82,1992,1969,Orthilia secunda,H,L,N,herb,2,NA,0.5,3
A83,1960,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
A83,1960,1969,Orthilia secunda,H,L,N,herb,2,NA,0.5,3
A84,1973,2024,Orthilia secunda,H,L,N,herb,2,1,0.5,3
A84,1973,1969,Orthilia secunda,H,L,N,herb,2,NA,0.5,3
A87,1892,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
A88,1790,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
A88,1790,1969,Orthilia secunda,H,L,N,herb,2,NA,0.5,3
A89,1809,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
A94,2094,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
A94,2094,1969,Orthilia secunda,H,L,N,herb,2,NA,0.5,3
A96,2280,1969,Orthilia secunda,H,L,N,herb,2,NA,0.5,3
B02,1917,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
B03,2110,1969,Orthilia secunda,H,L,N,herb,2,NA,0.5,3
B08,2212,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
B14,2477,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
B21,2059,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
B26,1822,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
B27,1828,1969,Orthilia secunda,H,L,N,herb,2,NA,0.5,3
B43,1885,1969,Orthilia secunda,H,L,N,herb,3,NA,5.5,7
B48,2072,1969,Orthilia secunda,H,L,N,herb,2,NA,0.5,3
B54,1953,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
B56,1920,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
B56,1920,1969,Orthilia secunda,H,L,N,herb,2,NA,0.5,3
B63,1909,1969,Orthilia secunda,H,L,N,herb,3,NA,5.5,7
B69,1925,1969,Orthilia secunda,H,L,N,herb,3,NA,5.5,7
B70,1826,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
B71,1690,1969,Orthilia secunda,H,L,N,herb,3,NA,5.5,7
B78,1774,1969,Orthilia secunda,H,L,N,herb,2,NA,0.5,3
B82,2034,2024,Orthilia secunda,H,L,N,herb,2,0.2,0.5,3
B82,2034,1969,Orthilia secunda,H,L,N,herb,4,NA,17.5,17.5
A02,1838,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
A19,2263,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
A19,2263,1969,Phlox diffusa,H,NA,N,herb,2,NA,0.5,3
A38,2048,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
A39,2227,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
A39,2227,1969,Phlox diffusa,H,NA,N,herb,4,NA,17.5,17.5
A40,2285,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
A40,2285,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
A41,2270,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
A41,2270,1969,Phlox diffusa,H,NA,N,herb,2,NA,0.5,3
A61,2248,1969,Phlox diffusa,H,NA,N,herb,1,NA,0.2,1
A62,2135,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
A66,2148,1969,Phlox diffusa,H,NA,N,herb,2,NA,0.5,3
A69,2172,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
A69,2172,1969,Phlox diffusa,H,NA,N,herb,2,NA,0.5,3
A71,2142,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
A71,2142,1969,Phlox diffusa,H,NA,N,herb,2,NA,0.5,3
A88,1790,1969,Phlox diffusa,H,NA,N,herb,2,NA,0.5,3
A89,1809,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
A90,1876,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
A90,1876,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
A91,1882,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
A92,1830,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
A92,1830,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
A93,2043,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
A97,2294,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
A98,2235,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
A98,2235,1969,Phlox diffusa,H,NA,N,herb,4,NA,17.5,17.5
B04,2243,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
B05,2347,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
B05,2347,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
B06,2333,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
B06,2333,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
B10,2225,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
B10,2225,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
B12,2414,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
B14,2477,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
B17,2261,1969,Phlox diffusa,H,NA,N,herb,2,NA,0.5,3
B19,2140,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
B19,2140,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
B24,1953,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
B25,1962,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
B33,2139,1969,Phlox diffusa,H,NA,N,herb,4,NA,17.5,17.5
B40,2052,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
B57,1907,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
B57,1907,1969,Phlox diffusa,H,NA,N,herb,4,NA,17.5,17.5
B59,2107,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
B60,2283,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
B61,2380,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
B65,2142,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
B66,2181,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
B66,2181,1969,Phlox diffusa,H,NA,N,herb,3,NA,5.5,7
B81,2190,1969,Phlox diffusa,H,NA,N,herb,1,NA,0.2,1
B83,1966,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
B85,2032,2024,Phlox diffusa,H,NA,N,herb,2,0.2,0.5,3
A05,1383,1969,Prunus emarginata,L,H,N,shrub,3,NA,5.5,7
A17,2024,1969,Prunus emarginata,L,H,N,shrub,2,NA,0.5,3
A21,2000,1969,Prunus emarginata,L,H,N,shrub,3,NA,5.5,7
A38,2048,2024,Prunus emarginata,L,H,N,shrub,3,8,5.5,7
A38,2048,1969,Prunus emarginata,L,H,N,shrub,3,NA,5.5,7
A80,2140,1969,Prunus emarginata,L,H,N,shrub,2,NA,0.5,3
A88,1790,1969,Prunus emarginata,L,H,N,shrub,2,NA,0.5,3
A89,1809,1969,Prunus emarginata,L,H,N,shrub,3,NA,5.5,7
A91,1882,1969,Prunus emarginata,L,H,N,shrub,3,NA,5.5,7
A92,1830,1969,Prunus emarginata,L,H,N,shrub,3,NA,5.5,7
A93,2043,1969,Prunus emarginata,L,H,N,shrub,3,NA,5.5,7
A97,2294,2024,Prunus emarginata,L,H,N,shrub,2,0.2,0.5,3
A97,2294,1969,Prunus emarginata,L,H,N,shrub,3,NA,5.5,7
A98,2235,1969,Prunus emarginata,L,H,N,shrub,1,NA,0.2,1
B05,2347,2024,Prunus emarginata,L,H,N,shrub,2,1,0.5,3
B05,2347,1969,Prunus emarginata,L,H,N,shrub,3,NA,5.5,7
B06,2333,1969,Prunus emarginata,L,H,N,shrub,2,NA,0.5,3
B10,2225,2024,Prunus emarginata,L,H,N,shrub,2,1,0.5,3
B20,2127,1969,Prunus emarginata,L,H,N,shrub,3,NA,5.5,7
B24,1953,1969,Prunus emarginata,L,H,N,shrub,3,NA,5.5,7
B25,1962,1969,Prunus emarginata,L,H,N,shrub,3,NA,5.5,7
B31,2251,2024,Prunus emarginata,L,H,N,shrub,3,2,5.5,7
B31,2251,1969,Prunus emarginata,L,H,N,shrub,4,NA,17.5,17.5
B36,2153,2024,Prunus emarginata,L,H,N,shrub,4,12,17.5,17.5
B36,2153,1969,Prunus emarginata,L,H,N,shrub,5,NA,37.5,37.5
B40,2052,1969,Prunus emarginata,L,H,N,shrub,4,NA,17.5,17.5
B46,2183,2024,Prunus emarginata,L,H,N,shrub,5,40,37.5,37.5
B58,2075,1969,Prunus emarginata,L,H,N,shrub,6,NA,62.5,62.5
B81,2190,1969,Prunus emarginata,L,H,N,shrub,1,NA,0.2,1
B85,2032,1969,Prunus emarginata,L,H,N,shrub,3,NA,5.5,7
A05,1383,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A08,1296,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A08,1296,1969,Pyrola picta,I,L,N,herb,1,NA,0.2,1
A10,1304,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A10,1304,1969,Pyrola picta,I,L,N,herb,1,NA,0.2,1
A14,1668,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A14,1668,1969,Pyrola picta,I,L,N,herb,3,NA,5.5,7
A17,2024,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
A23,1553,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A24,1625,1969,Pyrola picta,I,L,N,herb,1,NA,0.2,1
A26,1781,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A26,1781,1969,Pyrola picta,I,L,N,herb,1,NA,0.2,1
A27,1876,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A28,1907,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A28,1907,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
A30,1681,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A31,1495,1969,Pyrola picta,I,L,N,herb,3,NA,5.5,7
A32,1522,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A32,1522,1969,Pyrola picta,I,L,N,herb,3,NA,5.5,7
A33,1632,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A33,1632,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
A35,1797,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A36,1926,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A36,1926,1969,Pyrola picta,I,L,N,herb,3,NA,5.5,7
A40,2285,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A47,1950,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A47,1950,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
A50,1803,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A51,1638,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A52,1589,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A52,1589,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
A53,1627,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
A54,1529,2024,Pyrola picta,I,L,N,herb,1,0.2,0.2,1
A57,2053,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A57,2053,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
A61,2248,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A65,2107,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A72,2225,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A72,2225,1969,Pyrola picta,I,L,N,herb,1,NA,0.2,1
A78,2174,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A78,2174,1969,Pyrola picta,I,L,N,herb,1,NA,0.2,1
A82,1992,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A83,1960,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A85,1940,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A85,1940,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
A87,1892,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A87,1892,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
A88,1790,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A88,1790,1969,Pyrola picta,I,L,N,herb,3,NA,5.5,7
A89,1809,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A89,1809,1969,Pyrola picta,I,L,N,herb,3,NA,5.5,7
A94,2094,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
A94,2094,1969,Pyrola picta,I,L,N,herb,3,NA,5.5,7
A96,2280,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
A97,2294,1969,Pyrola picta,I,L,N,herb,1,NA,0.2,1
A98,2235,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
B02,1917,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B03,2110,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
B11,2310,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B11,2310,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
B12,2414,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B16,2322,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B21,2059,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B22,2005,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B24,1953,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
B26,1822,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B37,2104,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B37,2104,1969,Pyrola picta,I,L,N,herb,3,NA,5.5,7
B40,2052,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B42,1865,1969,Pyrola picta,I,L,N,herb,3,NA,5.5,7
B43,1885,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B43,1885,1969,Pyrola picta,I,L,N,herb,3,NA,5.5,7
B48,2072,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B49,2026,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
B52,1913,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B52,1913,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
B56,1920,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
B66,2181,1969,Pyrola picta,I,L,N,herb,3,NA,5.5,7
B69,1925,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B69,1925,1969,Pyrola picta,I,L,N,herb,3,NA,5.5,7
B70,1826,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B71,1690,1969,Pyrola picta,I,L,N,herb,3,NA,5.5,7
B72,1786,2024,Pyrola picta,I,L,N,herb,1,0.2,0.2,1
B74,1793,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B76,1889,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B76,1889,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
B77,1868,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B77,1868,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
B78,1774,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B78,1774,1969,Pyrola picta,I,L,N,herb,2,NA,0.5,3
B82,2034,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B85,2032,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
B86,1981,2024,Pyrola picta,I,L,N,herb,2,0.2,0.5,3
C01,2162,2024,Pyrola picta,I,L,N,herb,1,0.2,0.2,1
A01,1760,2024,Quercus vacciniifolia,H,NA,N,shrub,3,6,5.5,7
A01,1760,1969,Quercus vacciniifolia,H,NA,N,shrub,1,NA,0.2,1
A02,1838,2024,Quercus vacciniifolia,H,NA,N,shrub,5,35,37.5,37.5
A02,1838,1969,Quercus vacciniifolia,H,NA,N,shrub,4,NA,17.5,17.5
A05,1383,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
A13,1550,2024,Quercus vacciniifolia,H,NA,N,shrub,4,22,17.5,17.5
A13,1550,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
A17,2024,2024,Quercus vacciniifolia,H,NA,N,shrub,5,31,37.5,37.5
A17,2024,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
A21,2000,2024,Quercus vacciniifolia,H,NA,N,shrub,5,37,37.5,37.5
A21,2000,1969,Quercus vacciniifolia,H,NA,N,shrub,6,NA,62.5,62.5
A31,1495,2024,Quercus vacciniifolia,H,NA,N,shrub,1,0.01,0.2,1
A32,1522,2024,Quercus vacciniifolia,H,NA,N,shrub,3,2,5.5,7
A33,1632,2024,Quercus vacciniifolia,H,NA,N,shrub,2,1,0.5,3
A33,1632,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
A34,1768,2024,Quercus vacciniifolia,H,NA,N,shrub,3,6,5.5,7
A34,1768,1969,Quercus vacciniifolia,H,NA,N,shrub,4,NA,17.5,17.5
A35,1797,2024,Quercus vacciniifolia,H,NA,N,shrub,3,5,5.5,7
A35,1797,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
A36,1926,2024,Quercus vacciniifolia,H,NA,N,shrub,1,0.2,0.2,1
A38,2048,2024,Quercus vacciniifolia,H,NA,N,shrub,4,24,17.5,17.5
A38,2048,1969,Quercus vacciniifolia,H,NA,N,shrub,5,NA,37.5,37.5
A50,1803,2024,Quercus vacciniifolia,H,NA,N,shrub,4,20,17.5,17.5
A50,1803,1969,Quercus vacciniifolia,H,NA,N,shrub,7,NA,87.5,87.5
A51,1638,2024,Quercus vacciniifolia,H,NA,N,shrub,3,2,5.5,7
A51,1638,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
A52,1589,2024,Quercus vacciniifolia,H,NA,N,shrub,3,8,5.5,7
A52,1589,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
A53,1627,2024,Quercus vacciniifolia,H,NA,N,shrub,5,35,37.5,37.5
A53,1627,1969,Quercus vacciniifolia,H,NA,N,shrub,6,NA,62.5,62.5
A54,1529,2024,Quercus vacciniifolia,H,NA,N,shrub,4,10,17.5,17.5
A54,1529,1969,Quercus vacciniifolia,H,NA,N,shrub,6,NA,62.5,62.5
A61,2248,2024,Quercus vacciniifolia,H,NA,N,shrub,3,6,5.5,7
A61,2248,1969,Quercus vacciniifolia,H,NA,N,shrub,4,NA,17.5,17.5
A62,2135,2024,Quercus vacciniifolia,H,NA,N,shrub,2,0.2,0.5,3
A62,2135,1969,Quercus vacciniifolia,H,NA,N,shrub,2,NA,0.5,3
A73,2274,2024,Quercus vacciniifolia,H,NA,N,shrub,2,1,0.5,3
A79,2127,2024,Quercus vacciniifolia,H,NA,N,shrub,4,22,17.5,17.5
A79,2127,1969,Quercus vacciniifolia,H,NA,N,shrub,4,NA,17.5,17.5
A80,2140,2024,Quercus vacciniifolia,H,NA,N,shrub,4,24,17.5,17.5
A80,2140,1969,Quercus vacciniifolia,H,NA,N,shrub,5,NA,37.5,37.5
A88,1790,2024,Quercus vacciniifolia,H,NA,N,shrub,2,0.2,0.5,3
A88,1790,1969,Quercus vacciniifolia,H,NA,N,shrub,2,NA,0.5,3
A90,1876,2024,Quercus vacciniifolia,H,NA,N,shrub,4,10,17.5,17.5
A91,1882,2024,Quercus vacciniifolia,H,NA,N,shrub,5,36,37.5,37.5
A91,1882,1969,Quercus vacciniifolia,H,NA,N,shrub,4,NA,17.5,17.5
A92,1830,2024,Quercus vacciniifolia,H,NA,N,shrub,3,6,5.5,7
A92,1830,1969,Quercus vacciniifolia,H,NA,N,shrub,6,NA,62.5,62.5
A93,2043,2024,Quercus vacciniifolia,H,NA,N,shrub,5,24,37.5,37.5
A93,2043,1969,Quercus vacciniifolia,H,NA,N,shrub,4,NA,17.5,17.5
A94,2094,2024,Quercus vacciniifolia,H,NA,N,shrub,2,0.2,0.5,3
A94,2094,1969,Quercus vacciniifolia,H,NA,N,shrub,1,NA,0.2,1
A97,2294,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
B14,2477,2024,Quercus vacciniifolia,H,NA,N,shrub,2,0.2,0.5,3
B17,2261,2024,Quercus vacciniifolia,H,NA,N,shrub,2,1,0.5,3
B17,2261,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
B19,2140,2024,Quercus vacciniifolia,H,NA,N,shrub,3,8,5.5,7
B19,2140,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
B20,2127,2024,Quercus vacciniifolia,H,NA,N,shrub,5,25,37.5,37.5
B20,2127,1969,Quercus vacciniifolia,H,NA,N,shrub,6,NA,62.5,62.5
B21,2059,2024,Quercus vacciniifolia,H,NA,N,shrub,2,0.2,0.5,3
B22,2005,2024,Quercus vacciniifolia,H,NA,N,shrub,2,0.2,0.5,3
B22,2005,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
B24,1953,2024,Quercus vacciniifolia,H,NA,N,shrub,4,18,17.5,17.5
B24,1953,1969,Quercus vacciniifolia,H,NA,N,shrub,6,NA,62.5,62.5
B25,1962,2024,Quercus vacciniifolia,H,NA,N,shrub,3,8,5.5,7
B25,1962,1969,Quercus vacciniifolia,H,NA,N,shrub,6,NA,62.5,62.5
B27,1828,2024,Quercus vacciniifolia,H,NA,N,shrub,4,19,17.5,17.5
B27,1828,1969,Quercus vacciniifolia,H,NA,N,shrub,5,NA,37.5,37.5
B33,2139,1969,Quercus vacciniifolia,H,NA,N,shrub,2,NA,0.5,3
B35,2178,1969,Quercus vacciniifolia,H,NA,N,shrub,2,NA,0.5,3
B43,1885,2024,Quercus vacciniifolia,H,NA,N,shrub,3,3,5.5,7
B43,1885,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
B50,1716,2024,Quercus vacciniifolia,H,NA,N,shrub,4,11,17.5,17.5
B50,1716,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
B52,1913,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
B56,1920,2024,Quercus vacciniifolia,H,NA,N,shrub,2,0.2,0.5,3
B57,1907,2024,Quercus vacciniifolia,H,NA,N,shrub,4,10,17.5,17.5
B57,1907,1969,Quercus vacciniifolia,H,NA,N,shrub,4,NA,17.5,17.5
B58,2075,2024,Quercus vacciniifolia,H,NA,N,shrub,3,2,5.5,7
B59,2107,2024,Quercus vacciniifolia,H,NA,N,shrub,3,5,5.5,7
B59,2107,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
B66,2181,1969,Quercus vacciniifolia,H,NA,N,shrub,2,NA,0.5,3
B72,1786,2024,Quercus vacciniifolia,H,NA,N,shrub,2,0.2,0.5,3
B72,1786,1969,Quercus vacciniifolia,H,NA,N,shrub,4,NA,17.5,17.5
B74,1793,2024,Quercus vacciniifolia,H,NA,N,shrub,2,0.2,0.5,3
B76,1889,1969,Quercus vacciniifolia,H,NA,N,shrub,2,NA,0.5,3
B77,1868,2024,Quercus vacciniifolia,H,NA,N,shrub,3,2,5.5,7
B77,1868,1969,Quercus vacciniifolia,H,NA,N,shrub,3,NA,5.5,7
B85,2032,2024,Quercus vacciniifolia,H,NA,N,shrub,4,21,17.5,17.5
B85,2032,1969,Quercus vacciniifolia,H,NA,N,shrub,2,NA,0.5,3
A55,2038,1969,Rhododendron columbianum,H,NA,N,shrub,3,NA,5.5,7
A70,2027,1969,Rhododendron columbianum,H,NA,N,shrub,3,NA,5.5,7
A87,1892,2024,Rhododendron columbianum,H,NA,N,shrub,2,0.2,0.5,3
A87,1892,1969,Rhododendron columbianum,H,NA,N,shrub,3,NA,5.5,7
B08,2212,2024,Rhododendron columbianum,H,NA,N,shrub,2,0.2,0.5,3
B26,1822,1969,Rhododendron columbianum,H,NA,N,shrub,3,NA,5.5,7
B32,2167,1969,Rhododendron columbianum,H,NA,N,shrub,1,NA,0.2,1
B48,2072,2024,Rhododendron columbianum,H,NA,N,shrub,3,3,5.5,7
B48,2072,1969,Rhododendron columbianum,H,NA,N,shrub,4,NA,17.5,17.5
B49,2026,2024,Rhododendron columbianum,H,NA,N,shrub,2,0.2,0.5,3
B49,2026,1969,Rhododendron columbianum,H,NA,N,shrub,3,NA,5.5,7
B53,1960,2024,Rhododendron columbianum,H,NA,N,shrub,4,20,17.5,17.5
B53,1960,1969,Rhododendron columbianum,H,NA,N,shrub,5,NA,37.5,37.5
B54,1953,1969,Rhododendron columbianum,H,NA,N,shrub,6,NA,62.5,62.5
B56,1920,1969,Rhododendron columbianum,H,NA,N,shrub,3,NA,5.5,7
B63,1909,2024,Rhododendron columbianum,H,NA,N,shrub,2,0.2,0.5,3
B63,1909,1969,Rhododendron columbianum,H,NA,N,shrub,2,NA,0.5,3
B66,2181,1969,Rhododendron columbianum,H,NA,N,shrub,3,NA,5.5,7
B68,1987,1969,Rhododendron columbianum,H,NA,N,shrub,3,NA,5.5,7
B70,1826,1969,Rhododendron columbianum,H,NA,N,shrub,2,NA,0.5,3
B69,1925,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
A01,1760,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
A02,1838,1969,Rosa gymnocarpa,H,NA,N,shrub,2,NA,0.5,3
